jichang,shijian,xuhao,lichangliuliang
ZUUU,11,7,7
ZUUU,11,8,5
ZUUU,11,9,6
ZUUU,11,10,7
ZUUU,11,11,6
ZUUU,11,14,7
ZUUU,11,15,5
ZUUU,11,17,12
ZUUU,11,18,5
ZUUU,11,19,9
ZUUU,11,20,5
ZUUU,11,21,6
ZUUU,11,22,9
ZUUU,11,23,7
ZUUU,11,24,7
ZUUU,11,25,5
ZUUU,11,26,8
ZUUU,11,27,6
ZUUU,11,28,5
ZUUU,11,29,6
ZUUU,11,31,9
ZUUU,11,32,5
ZUUU,11,33,5
ZUUU,11,34,5
ZUUU,11,35,7
ZUUU,11,36,5
ZUUU,11,37,6
ZUUU,11,38,6
ZUUU,11,39,7
ZUUU,11,40,7
ZUUU,11,42,6
ZUUU,11,43,10
ZUUU,11,44,6
ZUUU,11,45,6
ZUUU,11,46,7
ZUUU,11,47,5
ZUUU,11,48,5
ZUUU,11,49,5
ZUUU,11,50,5
ZUUU,12,1,5
ZUUU,12,2,5
ZUUU,12,3,5
ZUUU,12,4,6
ZUUU,12,5,7
ZUUU,12,10,5
ZUUU,12,11,5
ZUUU,12,12,5
ZUUU,12,14,5
ZUUU,12,17,5
ZUUU,12,18,5
ZUUU,12,20,5
ZUUU,12,23,5
ZUUU,12,24,5
ZUUU,12,26,5
ZUUU,12,27,5
ZUUU,12,28,5
ZUUU,12,30,5
ZUUU,12,32,5
ZUUU,12,35,5
ZUUU,12,36,6
ZUUU,12,37,7
ZUUU,12,38,5
ZUUU,12,40,5
ZUUU,12,41,5
ZUUU,12,44,5
ZUUU,12,48,5
ZUUU,12,49,7
ZUUU,12,50,5
ZUUU,13,7,5
ZUUU,13,8,5
ZUUU,13,10,5
ZUUU,13,13,6
ZUUU,13,14,5
ZUUU,13,15,5
ZUUU,13,16,5
ZUUU,13,17,5
ZUUU,13,24,5
ZUUU,13,28,7
ZUUU,13,29,5
ZUUU,13,32,5
ZUUU,13,38,5
ZUUU,13,41,5
ZUUU,13,42,5
ZUUU,13,44,5
ZUUU,13,46,5
ZUUU,13,47,5
ZUUU,13,48,6
ZUUU,13,49,7
ZUUU,14,4,5
ZUUU,14,11,5
ZUUU,14,12,6
ZUUU,14,13,5
ZUUU,14,14,5
ZUUU,14,15,5
ZUUU,14,16,5
ZUUU,14,22,5
ZUUU,14,23,5
ZUUU,14,25,5
ZUUU,14,27,6
ZUUU,14,28,5
ZUUU,14,30,5
ZUUU,14,31,5
ZUUU,14,34,5
ZUUU,14,35,6
ZUUU,14,39,6
ZUUU,14,45,5
ZUUU,14,47,5
ZUUU,14,49,5
ZUUU,15,2,6
ZUUU,15,3,5
ZUUU,15,6,5
ZUUU,15,8,5
ZUUU,15,9,5
ZUUU,15,10,5
ZUUU,15,11,5
ZUUU,15,15,6
ZUUU,15,18,5
ZUUU,15,20,5
ZUUU,15,21,5
ZUUU,15,24,5
ZUUU,15,27,5
ZUUU,15,28,5
ZUUU,15,31,5
ZUUU,15,33,5
ZUUU,15,34,6
ZUUU,15,40,6
ZUUU,15,48,5
ZUUU,16,1,6
ZUUU,16,3,5
ZUUU,16,4,5
ZUUU,16,5,5
ZUUU,16,6,6
ZUUU,16,11,6
ZUUU,16,18,5
ZUUU,16,20,6
ZUUU,16,21,5
ZUUU,16,24,5
ZUUU,16,26,5
ZUUU,16,28,6
ZUUU,16,30,5
ZUUU,16,31,5
ZUUU,16,32,5
ZUUU,16,33,5
ZUUU,16,40,5
ZUUU,16,41,7
ZUUU,16,44,7
ZUUU,16,45,5
ZUUU,16,46,5
ZUUU,16,49,5
ZUUU,17,2,5
ZUUU,17,5,5
ZUUU,17,6,5
ZUUU,17,12,6
ZUUU,17,14,6
ZUUU,17,15,5
ZUUU,17,16,5
ZUUU,17,18,5
ZUUU,17,19,7
ZUUU,17,21,5
ZUUU,17,22,5
ZUUU,17,25,6
ZUUU,17,27,6
ZUUU,17,28,5
ZUUU,17,31,6
ZUUU,17,32,6
ZUUU,17,33,5
ZUUU,17,34,5
ZUUU,17,41,5
ZUUU,17,42,5
ZUUU,17,46,5
ZUUU,17,49,5
ZUUU,17,50,5
ZUUU,18,6,5
ZUUU,18,8,5
ZUUU,18,10,5
ZUUU,18,11,5
ZUUU,18,12,5
ZUUU,18,13,6
ZUUU,18,17,6
ZUUU,18,18,5
ZUUU,18,19,7
ZUUU,18,20,5
ZUUU,18,22,5
ZUUU,18,23,7
ZUUU,18,28,6
ZUUU,18,29,5
ZUUU,18,31,6
ZUUU,18,32,5
ZUUU,18,34,5
ZUUU,18,38,5
ZUUU,18,39,5
ZUUU,18,45,5
ZUUU,18,46,7
ZUUU,18,47,5
ZUUU,19,1,5
ZUUU,19,3,5
ZUUU,19,4,6
ZUUU,19,5,5
ZUUU,19,8,7
ZUUU,19,10,5
ZUUU,19,13,5
ZUUU,19,15,5
ZUUU,19,16,5
ZUUU,19,17,5
ZUUU,19,18,5
ZUUU,19,24,6
ZUUU,19,27,5
ZUUU,19,28,5
ZUUU,19,33,5
ZUUU,19,35,7
ZUUU,19,39,5
ZUUU,19,42,5
ZUUU,19,43,5
ZUUU,19,44,6
ZUUU,19,48,5
ZUUU,19,49,5
ZUUU,19,50,5
ZUUU,20,1,6
ZUUU,20,2,5
ZUUU,20,3,5
ZUUU,20,4,6
ZUUU,20,5,7
ZUUU,20,6,6
ZUUU,20,7,6
ZUUU,20,8,6
ZUUU,20,9,7
ZUUU,20,10,5
ZUUU,20,11,8
ZUUU,20,13,6
ZUUU,20,14,8
ZUUU,20,15,6
ZUUU,20,16,7
ZUUU,20,17,6
ZUUU,20,18,5
ZUUU,20,20,5
ZUUU,20,21,7
ZUUU,20,23,8
ZUUU,20,24,9
ZUUU,20,26,5
ZUUU,20,27,6
ZUUU,20,28,5
ZUUU,20,29,5
ZUUU,20,30,6
ZUUU,20,31,6
ZUUU,20,32,6
ZUUU,20,34,9
ZUUU,20,36,7
ZUUU,20,37,5
ZUUU,20,38,5
ZUUU,20,39,8
ZUUU,20,40,6
ZUUU,20,41,5
ZUUU,20,42,5
ZUUU,20,43,6
ZUUU,20,46,7
ZUUU,20,47,6
ZUUU,20,48,8
ZUUU,20,49,5
ZUUU,20,50,5
ZUUU,21,1,6
ZUUU,21,2,7
ZUUU,21,3,6
ZUUU,21,4,5
ZUUU,21,5,5
ZUUU,21,6,6
ZUUU,21,8,7
ZUUU,21,9,7
ZUUU,21,10,7
ZUUU,21,11,6
ZUUU,21,12,10
ZUUU,21,13,5
ZUUU,21,14,12
ZUUU,21,15,6
ZUUU,21,16,11
ZUUU,21,17,7
ZUUU,21,18,8
ZUUU,21,19,7
ZUUU,21,20,6
ZUUU,21,21,6
ZUUU,21,22,5
ZUUU,21,23,7
ZUUU,21,24,7
ZUUU,21,25,9
ZUUU,21,26,6
ZUUU,21,27,6
ZUUU,21,28,10
ZUUU,21,29,6
ZUUU,21,30,7
ZUUU,21,31,7
ZUUU,21,32,8
ZUUU,21,35,7
ZUUU,21,36,8
ZUUU,21,37,7
ZUUU,21,38,8
ZUUU,21,39,7
ZUUU,21,40,7
ZUUU,21,41,6
ZUUU,21,42,9
ZUUU,21,43,6
ZUUU,21,44,6
ZUUU,21,45,7
ZUUU,21,46,9
ZUUU,21,47,8
ZUUU,21,49,6
ZUUU,21,50,5
ZUUU,22,1,10
ZUUU,22,2,5
ZUUU,22,3,8
ZUUU,22,4,12
ZUUU,22,6,12
ZUUU,22,7,6
ZUUU,22,8,8
ZUUU,22,9,9
ZUUU,22,10,6
ZUUU,22,11,8
ZUUU,22,12,5
ZUUU,22,13,6
ZUUU,22,14,8
ZUUU,22,15,5
ZUUU,22,16,8
ZUUU,22,17,5
ZUUU,22,18,7
ZUUU,22,19,5
ZUUU,22,20,7
ZUUU,22,21,6
ZUUU,22,22,7
ZUUU,22,23,12
ZUUU,22,24,8
ZUUU,22,25,12
ZUUU,22,26,9
ZUUU,22,27,9
ZUUU,22,29,6
ZUUU,22,30,8
ZUUU,22,31,6
ZUUU,22,32,9
ZUUU,22,33,5
ZUUU,22,34,9
ZUUU,22,35,8
ZUUU,22,36,5
ZUUU,22,37,6
ZUUU,22,38,11
ZUUU,22,39,7
ZUUU,22,40,6
ZUUU,22,41,10
ZUUU,22,42,9
ZUUU,22,43,7
ZUUU,22,44,9
ZUUU,22,45,8
ZUUU,22,46,5
ZUUU,22,47,5
ZUUU,22,48,6
ZUUU,22,49,6
ZUUU,23,1,7
ZUUU,23,2,5
ZUUU,23,3,5
ZUUU,23,4,7
ZUUU,23,6,6
ZUUU,23,7,6
ZUUU,23,8,10
ZUUU,23,9,5
ZUUU,23,10,8
ZUUU,23,11,6
ZUUU,23,12,5
ZUUU,23,13,6
ZUUU,23,14,9
ZUUU,23,15,7
ZUUU,23,16,7
ZUUU,23,17,5
ZUUU,23,18,10
ZUUU,23,19,6
ZUUU,23,20,8
ZUUU,23,21,8
ZUUU,23,22,9
ZUUU,23,23,7
ZUUU,23,24,6
ZUUU,23,25,7
ZUUU,23,26,5
ZUUU,23,27,7
ZUUU,23,28,9
ZUUU,23,29,8
ZUUU,23,30,7
ZUUU,23,31,6
ZUUU,23,32,7
ZUUU,23,33,8
ZUUU,23,34,5
ZUUU,23,35,5
ZUUU,23,37,9
ZUUU,23,38,6
ZUUU,23,39,6
ZUUU,23,40,6
ZUUU,23,41,7
ZUUU,23,42,6
ZUUU,23,43,5
ZUUU,23,44,10
ZUUU,23,45,6
ZUUU,23,46,7
ZUUU,23,47,6
ZUUU,23,48,8
ZUUU,23,50,5
ZUUU,24,1,7
ZUUU,24,2,12
ZUUU,24,3,6
ZUUU,24,4,5
ZUUU,24,5,7
ZUUU,24,6,9
ZUUU,24,7,8
ZUUU,24,8,7
ZUUU,24,9,8
ZUUU,24,10,5
ZUUU,24,11,9
ZUUU,24,12,7
ZUUU,24,13,8
ZUUU,24,14,7
ZUUU,24,15,6
ZUUU,24,16,9
ZUUU,24,17,7
ZUUU,24,18,8
ZUUU,24,19,7
ZUUU,24,20,10
ZUUU,24,21,10
ZUUU,24,22,8
ZUUU,24,23,8
ZUUU,24,24,12
ZUUU,24,25,7
ZUUU,24,26,14
ZUUU,24,27,11
ZUUU,24,28,5
ZUUU,24,29,8
ZUUU,24,30,8
ZUUU,24,31,5
ZUUU,24,32,6
ZUUU,24,33,9
ZUUU,24,34,9
ZUUU,24,35,7
ZUUU,24,36,13
ZUUU,24,37,5
ZUUU,24,38,13
ZUUU,24,39,9
ZUUU,24,40,13
ZUUU,24,41,12
ZUUU,24,42,9
ZUUU,24,43,7
ZUUU,24,44,10
ZUUU,24,45,6
ZUUU,24,46,10
ZUUU,24,47,9
ZUUU,24,48,12
ZUUU,24,49,12
ZUUU,24,50,13
ZUUU,25,1,15
ZUUU,25,2,10
ZUUU,25,3,10
ZUUU,25,4,11
ZUUU,25,5,15
ZUUU,25,6,11
ZUUU,25,7,11
ZUUU,25,8,12
ZUUU,25,9,11
ZUUU,25,10,8
ZUUU,25,11,6
ZUUU,25,12,10
ZUUU,25,13,12
ZUUU,25,14,14
ZUUU,25,15,12
ZUUU,25,16,8
ZUUU,25,17,11
ZUUU,25,18,14
ZUUU,25,19,14
ZUUU,25,20,9
ZUUU,25,21,17
ZUUU,25,22,13
ZUUU,25,23,8
ZUUU,25,24,13
ZUUU,25,25,19
ZUUU,25,26,15
ZUUU,25,27,12
ZUUU,25,28,12
ZUUU,25,29,11
ZUUU,25,30,11
ZUUU,25,31,13
ZUUU,25,32,10
ZUUU,25,33,12
ZUUU,25,34,13
ZUUU,25,35,16
ZUUU,25,36,10
ZUUU,25,37,10
ZUUU,25,38,11
ZUUU,25,39,11
ZUUU,25,40,7
ZUUU,25,41,11
ZUUU,25,42,7
ZUUU,25,43,13
ZUUU,25,44,10
ZUUU,25,45,9
ZUUU,25,46,12
ZUUU,25,47,9
ZUUU,25,48,14
ZUUU,25,49,16
ZUUU,25,50,11
ZUUU,26,1,12
ZUUU,26,2,12
ZUUU,26,3,8
ZUUU,26,4,12
ZUUU,26,5,13
ZUUU,26,6,12
ZUUU,26,7,9
ZUUU,26,8,10
ZUUU,26,9,13
ZUUU,26,10,13
ZUUU,26,11,9
ZUUU,26,12,10
ZUUU,26,13,12
ZUUU,26,14,14
ZUUU,26,15,7
ZUUU,26,16,12
ZUUU,26,17,12
ZUUU,26,18,10
ZUUU,26,19,12
ZUUU,26,20,13
ZUUU,26,21,9
ZUUU,26,22,11
ZUUU,26,23,13
ZUUU,26,24,14
ZUUU,26,25,13
ZUUU,26,26,14
ZUUU,26,27,11
ZUUU,26,28,18
ZUUU,26,29,9
ZUUU,26,30,9
ZUUU,26,31,15
ZUUU,26,32,12
ZUUU,26,33,9
ZUUU,26,34,14
ZUUU,26,35,10
ZUUU,26,36,9
ZUUU,26,37,8
ZUUU,26,38,11
ZUUU,26,39,10
ZUUU,26,40,7
ZUUU,26,41,11
ZUUU,26,42,10
ZUUU,26,43,15
ZUUU,26,44,15
ZUUU,26,45,12
ZUUU,26,46,11
ZUUU,26,47,8
ZUUU,26,48,9
ZUUU,26,49,16
ZUUU,26,50,8
ZUUU,27,1,11
ZUUU,27,2,13
ZUUU,27,3,7
ZUUU,27,4,13
ZUUU,27,5,9
ZUUU,27,6,9
ZUUU,27,7,10
ZUUU,27,8,11
ZUUU,27,9,16
ZUUU,27,10,17
ZUUU,27,11,9
ZUUU,27,12,14
ZUUU,27,13,7
ZUUU,27,14,9
ZUUU,27,15,14
ZUUU,27,16,10
ZUUU,27,17,10
ZUUU,27,18,14
ZUUU,27,19,13
ZUUU,27,20,16
ZUUU,27,21,8
ZUUU,27,22,15
ZUUU,27,23,8
ZUUU,27,24,10
ZUUU,27,25,15
ZUUU,27,26,16
ZUUU,27,27,8
ZUUU,27,28,11
ZUUU,27,29,10
ZUUU,27,30,16
ZUUU,27,31,14
ZUUU,27,32,9
ZUUU,27,33,9
ZUUU,27,34,14
ZUUU,27,35,13
ZUUU,27,36,10
ZUUU,27,37,11
ZUUU,27,38,11
ZUUU,27,39,10
ZUUU,27,40,14
ZUUU,27,41,12
ZUUU,27,42,14
ZUUU,27,43,6
ZUUU,27,44,15
ZUUU,27,45,14
ZUUU,27,46,14
ZUUU,27,47,12
ZUUU,27,48,15
ZUUU,27,49,8
ZUUU,27,50,8
ZUUU,28,1,16
ZUUU,28,2,10
ZUUU,28,3,13
ZUUU,28,4,9
ZUUU,28,5,14
ZUUU,28,6,12
ZUUU,28,7,14
ZUUU,28,8,15
ZUUU,28,9,9
ZUUU,28,10,11
ZUUU,28,11,15
ZUUU,28,12,11
ZUUU,28,13,10
ZUUU,28,14,12
ZUUU,28,15,13
ZUUU,28,16,14
ZUUU,28,17,12
ZUUU,28,18,10
ZUUU,28,19,9
ZUUU,28,20,9
ZUUU,28,21,11
ZUUU,28,22,11
ZUUU,28,23,8
ZUUU,28,24,12
ZUUU,28,25,12
ZUUU,28,26,12
ZUUU,28,27,10
ZUUU,28,28,17
ZUUU,28,29,12
ZUUU,28,30,19
ZUUU,28,31,8
ZUUU,28,32,8
ZUUU,28,33,14
ZUUU,28,34,19
ZUUU,28,35,12
ZUUU,28,36,13
ZUUU,28,37,8
ZUUU,28,38,13
ZUUU,28,39,6
ZUUU,28,40,13
ZUUU,28,41,11
ZUUU,28,42,16
ZUUU,28,43,10
ZUUU,28,44,15
ZUUU,28,45,10
ZUUU,28,46,8
ZUUU,28,47,17
ZUUU,28,48,13
ZUUU,28,49,9
ZUUU,28,50,14
ZUUU,29,1,12
ZUUU,29,2,13
ZUUU,29,3,11
ZUUU,29,4,17
ZUUU,29,5,11
ZUUU,29,6,12
ZUUU,29,7,10
ZUUU,29,8,13
ZUUU,29,9,12
ZUUU,29,10,10
ZUUU,29,11,11
ZUUU,29,12,15
ZUUU,29,13,10
ZUUU,29,14,13
ZUUU,29,15,9
ZUUU,29,16,5
ZUUU,29,17,7
ZUUU,29,18,13
ZUUU,29,19,10
ZUUU,29,20,18
ZUUU,29,21,15
ZUUU,29,22,8
ZUUU,29,23,16
ZUUU,29,24,12
ZUUU,29,25,9
ZUUU,29,26,9
ZUUU,29,27,13
ZUUU,29,28,10
ZUUU,29,29,10
ZUUU,29,30,8
ZUUU,29,31,16
ZUUU,29,32,10
ZUUU,29,33,12
ZUUU,29,34,11
ZUUU,29,35,14
ZUUU,29,36,17
ZUUU,29,37,14
ZUUU,29,38,11
ZUUU,29,39,16
ZUUU,29,40,11
ZUUU,29,41,7
ZUUU,29,42,14
ZUUU,29,43,11
ZUUU,29,44,8
ZUUU,29,45,10
ZUUU,29,46,16
ZUUU,29,47,15
ZUUU,29,48,10
ZUUU,29,49,14
ZUUU,29,50,10
ZUUU,30,1,9
ZUUU,30,2,10
ZUUU,30,3,11
ZUUU,30,4,13
ZUUU,30,5,13
ZUUU,30,6,13
ZUUU,30,7,13
ZUUU,30,8,14
ZUUU,30,9,9
ZUUU,30,10,12
ZUUU,30,11,18
ZUUU,30,12,9
ZUUU,30,13,14
ZUUU,30,14,13
ZUUU,30,15,10
ZUUU,30,16,10
ZUUU,30,17,12
ZUUU,30,18,12
ZUUU,30,19,14
ZUUU,30,20,13
ZUUU,30,21,15
ZUUU,30,22,13
ZUUU,30,23,7
ZUUU,30,24,13
ZUUU,30,25,12
ZUUU,30,26,14
ZUUU,30,27,17
ZUUU,30,28,13
ZUUU,30,29,14
ZUUU,30,30,20
ZUUU,30,31,10
ZUUU,30,32,7
ZUUU,30,33,15
ZUUU,30,34,8
ZUUU,30,35,15
ZUUU,30,36,9
ZUUU,30,37,15
ZUUU,30,38,10
ZUUU,30,39,9
ZUUU,30,40,13
ZUUU,30,41,13
ZUUU,30,42,12
ZUUU,30,43,18
ZUUU,30,44,15
ZUUU,30,45,9
ZUUU,30,46,9
ZUUU,30,47,14
ZUUU,30,48,10
ZUUU,30,49,11
ZUUU,30,50,15
ZUUU,31,1,10
ZUUU,31,2,15
ZUUU,31,3,8
ZUUU,31,4,13
ZUUU,31,5,16
ZUUU,31,6,10
ZUUU,31,7,14
ZUUU,31,8,12
ZUUU,31,9,10
ZUUU,31,10,14
ZUUU,31,11,11
ZUUU,31,12,10
ZUUU,31,13,10
ZUUU,31,14,10
ZUUU,31,15,21
ZUUU,31,16,14
ZUUU,31,17,12
ZUUU,31,18,15
ZUUU,31,19,12
ZUUU,31,20,13
ZUUU,31,21,16
ZUUU,31,22,13
ZUUU,31,23,10
ZUUU,31,24,13
ZUUU,31,25,16
ZUUU,31,26,11
ZUUU,31,27,12
ZUUU,31,28,14
ZUUU,31,29,10
ZUUU,31,30,10
ZUUU,31,31,13
ZUUU,31,32,6
ZUUU,31,33,13
ZUUU,31,34,8
ZUUU,31,35,9
ZUUU,31,36,10
ZUUU,31,37,10
ZUUU,31,38,9
ZUUU,31,39,13
ZUUU,31,40,14
ZUUU,31,41,10
ZUUU,31,42,9
ZUUU,31,43,11
ZUUU,31,44,8
ZUUU,31,45,10
ZUUU,31,46,9
ZUUU,31,47,16
ZUUU,31,48,14
ZUUU,31,49,11
ZUUU,31,50,17
ZUUU,32,1,16
ZUUU,32,2,12
ZUUU,32,3,10
ZUUU,32,4,12
ZUUU,32,5,21
ZUUU,32,6,13
ZUUU,32,7,18
ZUUU,32,8,17
ZUUU,32,9,9
ZUUU,32,10,12
ZUUU,32,11,12
ZUUU,32,12,13
ZUUU,32,13,19
ZUUU,32,14,13
ZUUU,32,15,14
ZUUU,32,16,14
ZUUU,32,17,5
ZUUU,32,18,14
ZUUU,32,19,10
ZUUU,32,20,12
ZUUU,32,21,10
ZUUU,32,22,15
ZUUU,32,23,14
ZUUU,32,24,11
ZUUU,32,25,14
ZUUU,32,26,12
ZUUU,32,27,12
ZUUU,32,28,10
ZUUU,32,29,9
ZUUU,32,30,10
ZUUU,32,31,10
ZUUU,32,32,10
ZUUU,32,33,14
ZUUU,32,34,17
ZUUU,32,35,11
ZUUU,32,36,16
ZUUU,32,37,11
ZUUU,32,38,10
ZUUU,32,39,9
ZUUU,32,40,12
ZUUU,32,41,19
ZUUU,32,42,10
ZUUU,32,43,12
ZUUU,32,44,13
ZUUU,32,45,12
ZUUU,32,46,12
ZUUU,32,47,10
ZUUU,32,48,8
ZUUU,32,49,13
ZUUU,32,50,8
ZUUU,33,1,13
ZUUU,33,2,17
ZUUU,33,3,12
ZUUU,33,4,15
ZUUU,33,5,16
ZUUU,33,6,11
ZUUU,33,7,15
ZUUU,33,8,11
ZUUU,33,9,12
ZUUU,33,10,7
ZUUU,33,11,14
ZUUU,33,12,16
ZUUU,33,13,13
ZUUU,33,14,8
ZUUU,33,15,12
ZUUU,33,16,9
ZUUU,33,17,7
ZUUU,33,18,12
ZUUU,33,19,14
ZUUU,33,20,11
ZUUU,33,21,13
ZUUU,33,22,10
ZUUU,33,23,16
ZUUU,33,24,10
ZUUU,33,25,13
ZUUU,33,26,15
ZUUU,33,27,16
ZUUU,33,28,10
ZUUU,33,29,16
ZUUU,33,30,10
ZUUU,33,31,15
ZUUU,33,32,12
ZUUU,33,33,10
ZUUU,33,34,11
ZUUU,33,35,9
ZUUU,33,36,13
ZUUU,33,37,9
ZUUU,33,38,9
ZUUU,33,39,14
ZUUU,33,40,12
ZUUU,33,41,12
ZUUU,33,42,10
ZUUU,33,43,9
ZUUU,33,44,9
ZUUU,33,45,10
ZUUU,33,46,5
ZUUU,33,47,14
ZUUU,33,48,10
ZUUU,33,49,8
ZUUU,33,50,10
ZUUU,34,1,12
ZUUU,34,2,13
ZUUU,34,3,14
ZUUU,34,4,8
ZUUU,34,5,12
ZUUU,34,6,12
ZUUU,34,7,13
ZUUU,34,8,9
ZUUU,34,9,8
ZUUU,34,10,9
ZUUU,34,11,11
ZUUU,34,12,12
ZUUU,34,13,14
ZUUU,34,14,10
ZUUU,34,15,9
ZUUU,34,16,10
ZUUU,34,17,15
ZUUU,34,19,13
ZUUU,34,20,12
ZUUU,34,21,10
ZUUU,34,22,12
ZUUU,34,23,13
ZUUU,34,24,15
ZUUU,34,25,10
ZUUU,34,26,11
ZUUU,34,27,14
ZUUU,34,28,10
ZUUU,34,29,12
ZUUU,34,30,9
ZUUU,34,31,10
ZUUU,34,32,14
ZUUU,34,33,8
ZUUU,34,34,12
ZUUU,34,35,14
ZUUU,34,36,13
ZUUU,34,37,12
ZUUU,34,38,13
ZUUU,34,39,7
ZUUU,34,40,10
ZUUU,34,41,14
ZUUU,34,42,6
ZUUU,34,43,16
ZUUU,34,44,9
ZUUU,34,45,10
ZUUU,34,46,19
ZUUU,34,47,13
ZUUU,34,48,15
ZUUU,34,49,15
ZUUU,34,50,12
ZUUU,35,1,13
ZUUU,35,2,14
ZUUU,35,3,8
ZUUU,35,4,9
ZUUU,35,5,10
ZUUU,35,6,10
ZUUU,35,7,14
ZUUU,35,8,11
ZUUU,35,9,12
ZUUU,35,10,11
ZUUU,35,11,10
ZUUU,35,12,12
ZUUU,35,13,6
ZUUU,35,14,8
ZUUU,35,15,13
ZUUU,35,16,13
ZUUU,35,17,9
ZUUU,35,18,8
ZUUU,35,19,10
ZUUU,35,20,6
ZUUU,35,21,7
ZUUU,35,22,9
ZUUU,35,23,17
ZUUU,35,24,7
ZUUU,35,25,13
ZUUU,35,26,10
ZUUU,35,27,15
ZUUU,35,28,14
ZUUU,35,29,13
ZUUU,35,30,12
ZUUU,35,31,11
ZUUU,35,32,12
ZUUU,35,33,20
ZUUU,35,34,11
ZUUU,35,35,11
ZUUU,35,36,12
ZUUU,35,37,10
ZUUU,35,38,7
ZUUU,35,39,11
ZUUU,35,40,11
ZUUU,35,41,8
ZUUU,35,42,9
ZUUU,35,43,13
ZUUU,35,44,10
ZUUU,35,45,9
ZUUU,35,46,12
ZUUU,35,47,8
ZUUU,35,48,12
ZUUU,35,49,14
ZUUU,35,50,11
ZUUU,36,1,10
ZUUU,36,2,12
ZUUU,36,3,11
ZUUU,36,4,9
ZUUU,36,5,10
ZUUU,36,6,11
ZUUU,36,7,12
ZUUU,36,8,11
ZUUU,36,9,7
ZUUU,36,10,11
ZUUU,36,11,11
ZUUU,36,12,8
ZUUU,36,13,6
ZUUU,36,14,11
ZUUU,36,15,15
ZUUU,36,16,12
ZUUU,36,17,13
ZUUU,36,18,12
ZUUU,36,19,10
ZUUU,36,20,8
ZUUU,36,21,8
ZUUU,36,22,14
ZUUU,36,23,15
ZUUU,36,24,15
ZUUU,36,25,8
ZUUU,36,26,12
ZUUU,36,27,8
ZUUU,36,28,11
ZUUU,36,29,11
ZUUU,36,30,14
ZUUU,36,31,10
ZUUU,36,32,9
ZUUU,36,33,13
ZUUU,36,34,11
ZUUU,36,35,11
ZUUU,36,36,12
ZUUU,36,37,12
ZUUU,36,38,9
ZUUU,36,39,14
ZUUU,36,40,13
ZUUU,36,41,12
ZUUU,36,42,16
ZUUU,36,43,11
ZUUU,36,44,10
ZUUU,36,45,16
ZUUU,36,46,10
ZUUU,36,47,12
ZUUU,36,48,14
ZUUU,36,49,9
ZUUU,36,50,11
ZUUU,37,1,10
ZUUU,37,2,15
ZUUU,37,3,9
ZUUU,37,4,10
ZUUU,37,5,14
ZUUU,37,6,5
ZUUU,37,7,12
ZUUU,37,8,12
ZUUU,37,9,8
ZUUU,37,10,10
ZUUU,37,11,12
ZUUU,37,12,7
ZUUU,37,13,16
ZUUU,37,14,13
ZUUU,37,15,9
ZUUU,37,16,9
ZUUU,37,17,16
ZUUU,37,18,13
ZUUU,37,19,14
ZUUU,37,20,13
ZUUU,37,21,16
ZUUU,37,22,7
ZUUU,37,23,14
ZUUU,37,24,13
ZUUU,37,25,13
ZUUU,37,26,13
ZUUU,37,27,9
ZUUU,37,28,10
ZUUU,37,29,13
ZUUU,37,30,7
ZUUU,37,31,11
ZUUU,37,32,8
ZUUU,37,33,11
ZUUU,37,34,11
ZUUU,37,35,10
ZUUU,37,36,10
ZUUU,37,37,9
ZUUU,37,38,9
ZUUU,37,39,10
ZUUU,37,40,7
ZUUU,37,41,15
ZUUU,37,42,11
ZUUU,37,43,11
ZUUU,37,44,11
ZUUU,37,45,8
ZUUU,37,46,12
ZUUU,37,47,11
ZUUU,37,48,10
ZUUU,37,49,6
ZUUU,37,50,17
ZUUU,38,1,9
ZUUU,38,2,11
ZUUU,38,3,6
ZUUU,38,4,9
ZUUU,38,5,14
ZUUU,38,6,9
ZUUU,38,7,9
ZUUU,38,8,8
ZUUU,38,9,11
ZUUU,38,10,8
ZUUU,38,11,10
ZUUU,38,12,10
ZUUU,38,13,9
ZUUU,38,14,11
ZUUU,38,15,11
ZUUU,38,16,9
ZUUU,38,17,10
ZUUU,38,18,13
ZUUU,38,19,15
ZUUU,38,20,13
ZUUU,38,21,13
ZUUU,38,22,10
ZUUU,38,23,13
ZUUU,38,24,9
ZUUU,38,25,6
ZUUU,38,26,8
ZUUU,38,27,8
ZUUU,38,28,12
ZUUU,38,29,12
ZUUU,38,30,10
ZUUU,38,31,15
ZUUU,38,32,10
ZUUU,38,33,9
ZUUU,38,34,8
ZUUU,38,35,11
ZUUU,38,36,10
ZUUU,38,37,15
ZUUU,38,38,7
ZUUU,38,39,12
ZUUU,38,40,13
ZUUU,38,41,11
ZUUU,38,42,10
ZUUU,38,43,11
ZUUU,38,44,13
ZUUU,38,45,7
ZUUU,38,46,14
ZUUU,38,47,7
ZUUU,38,48,15
ZUUU,38,49,8
ZUUU,38,50,13
ZUUU,39,1,10
ZUUU,39,2,13
ZUUU,39,3,9
ZUUU,39,4,13
ZUUU,39,5,14
ZUUU,39,6,10
ZUUU,39,7,11
ZUUU,39,8,8
ZUUU,39,9,9
ZUUU,39,10,12
ZUUU,39,11,15
ZUUU,39,12,8
ZUUU,39,13,10
ZUUU,39,14,13
ZUUU,39,15,14
ZUUU,39,16,16
