,shanqu,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
17372,ZUUUAR06,49,11,1,6,0.1,0.86,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17373,ZUUUAR06,49,11,1,7,0.12,0.76,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17374,ZUUUAR06,49,11,1,8,0.18,0.64,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17375,ZUUUAR06,49,11,1,9,0.06,0.4600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17376,ZUUUAR06,49,11,1,10,0.16,0.4,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17377,ZUUUAR06,49,11,1,11,0.1,0.24,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17378,ZUUUAR06,49,11,1,12,0.1,0.14,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17379,ZUUUAR06,49,11,1,15,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17380,ZUUUAR06,49,11,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17381,ZUUUAR06,50,11,1,2,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17382,ZUUUAR06,50,11,1,4,0.08,0.98,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17383,ZUUUAR06,50,11,1,5,0.04,0.8999999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17384,ZUUUAR06,50,11,1,6,0.1,0.86,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17385,ZUUUAR06,50,11,1,7,0.18,0.7599999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17386,ZUUUAR06,50,11,1,8,0.16,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17387,ZUUUAR06,50,11,1,9,0.16,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17388,ZUUUAR06,50,11,1,10,0.08,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17389,ZUUUAR06,50,11,1,11,0.08,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17390,ZUUUAR06,50,11,1,12,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17391,ZUUUAR06,50,11,1,13,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17392,ZUUUAR06,51,11,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17393,ZUUUAR06,51,11,1,5,0.12,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17394,ZUUUAR06,51,11,1,6,0.1,0.8600000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17395,ZUUUAR06,51,11,1,7,0.16,0.7600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17396,ZUUUAR06,51,11,1,8,0.16,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17397,ZUUUAR06,51,11,1,9,0.2,0.44,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17398,ZUUUAR06,51,11,1,10,0.08,0.24,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17399,ZUUUAR06,51,11,1,11,0.04,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17400,ZUUUAR06,51,11,1,12,0.04,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17401,ZUUUAR06,51,11,1,13,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17402,ZUUUAR06,51,11,1,14,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17403,ZUUUAR06,51,11,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17404,ZUUUAR06,52,10,1,3,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17405,ZUUUAR06,52,10,1,4,0.1,0.9799999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17406,ZUUUAR06,52,10,1,5,0.06,0.88,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17407,ZUUUAR06,52,10,1,6,0.08,0.82,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17408,ZUUUAR06,52,10,1,7,0.08,0.74,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17409,ZUUUAR06,52,10,1,8,0.16,0.66,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17410,ZUUUAR06,52,10,1,9,0.18,0.5,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17411,ZUUUAR06,52,10,1,10,0.18,0.32,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17412,ZUUUAR06,52,10,1,11,0.08,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17413,ZUUUAR06,52,10,1,12,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17414,ZUUUAR06,52,10,1,14,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17415,ZUUUAR06,53,12,1,4,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17416,ZUUUAR06,53,12,1,5,0.04,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17417,ZUUUAR06,53,12,1,6,0.06,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17418,ZUUUAR06,53,12,1,7,0.08,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17419,ZUUUAR06,53,12,1,8,0.22,0.7600000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17420,ZUUUAR06,53,12,1,9,0.18,0.54,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17421,ZUUUAR06,53,12,1,10,0.06,0.36000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17422,ZUUUAR06,53,12,1,11,0.12,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17423,ZUUUAR06,53,12,1,12,0.06,0.17999999999999997,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17424,ZUUUAR06,53,12,1,13,0.02,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17425,ZUUUAR06,53,12,1,14,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17426,ZUUUAR06,53,12,1,15,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17427,ZUUUAR06,53,12,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17428,ZUUUAR06,53,12,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17429,ZUUUAR06,54,12,1,4,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17430,ZUUUAR06,54,12,1,5,0.1,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17431,ZUUUAR06,54,12,1,6,0.1,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17432,ZUUUAR06,54,12,1,7,0.04,0.74,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17433,ZUUUAR06,54,12,1,8,0.26,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17434,ZUUUAR06,54,12,1,9,0.04,0.44,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17435,ZUUUAR06,54,12,1,10,0.1,0.39999999999999997,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17436,ZUUUAR06,54,12,1,11,0.12,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17437,ZUUUAR06,54,12,1,12,0.08,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17438,ZUUUAR06,54,12,1,13,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17439,ZUUUAR06,54,12,1,14,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17440,ZUUUAR06,54,12,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17441,ZUUUAR06,55,11,1,4,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17442,ZUUUAR06,55,11,1,5,0.08,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17443,ZUUUAR06,55,11,1,6,0.1,0.86,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17444,ZUUUAR06,55,11,1,7,0.14,0.7600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17445,ZUUUAR06,55,11,1,8,0.24,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17446,ZUUUAR06,55,11,1,9,0.08,0.38000000000000006,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17447,ZUUUAR06,55,11,1,10,0.14,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17448,ZUUUAR06,55,11,1,11,0.08,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17449,ZUUUAR06,55,11,1,12,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17450,ZUUUAR06,55,11,1,13,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17451,ZUUUAR06,55,11,1,15,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17452,ZUUUAR06,56,11,1,4,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17453,ZUUUAR06,56,11,1,5,0.1,0.9600000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17454,ZUUUAR06,56,11,1,6,0.06,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17455,ZUUUAR06,56,11,1,7,0.16,0.8,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17456,ZUUUAR06,56,11,1,8,0.1,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17457,ZUUUAR06,56,11,1,9,0.16,0.54,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17458,ZUUUAR06,56,11,1,10,0.16,0.38,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17459,ZUUUAR06,56,11,1,11,0.1,0.22,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17460,ZUUUAR06,56,11,1,12,0.04,0.12,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17461,ZUUUAR06,56,11,1,13,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17462,ZUUUAR06,56,11,1,14,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17463,ZUUUAR06,57,10,1,4,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17464,ZUUUAR06,57,10,1,5,0.04,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17465,ZUUUAR06,57,10,1,6,0.04,0.9,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17466,ZUUUAR06,57,10,1,7,0.1,0.86,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17467,ZUUUAR06,57,10,1,8,0.16,0.76,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17468,ZUUUAR06,57,10,1,9,0.2,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17469,ZUUUAR06,57,10,1,10,0.26,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17470,ZUUUAR06,57,10,1,11,0.08,0.14,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17471,ZUUUAR06,57,10,1,13,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17472,ZUUUAR06,57,10,1,15,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17473,ZUUUAR06,57,10,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17474,ZUUUAR06,58,12,1,4,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17475,ZUUUAR06,58,12,1,5,0.08,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17476,ZUUUAR06,58,12,1,6,0.06,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17477,ZUUUAR06,58,12,1,7,0.12,0.8400000000000003,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17478,ZUUUAR06,58,12,1,8,0.16,0.7200000000000002,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17479,ZUUUAR06,58,12,1,9,0.12,0.56,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17480,ZUUUAR06,58,12,1,10,0.2,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17481,ZUUUAR06,58,12,1,11,0.04,0.24,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17482,ZUUUAR06,58,12,1,12,0.06,0.2,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17483,ZUUUAR06,58,12,1,13,0.02,0.14,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17484,ZUUUAR06,58,12,1,14,0.06,0.12,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17485,ZUUUAR06,58,12,1,15,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17486,ZUUUAR06,58,12,1,16,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17487,ZUUUAR06,59,12,1,3,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17488,ZUUUAR06,59,12,1,4,0.04,0.98,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17489,ZUUUAR06,59,12,1,5,0.06,0.94,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17490,ZUUUAR06,59,12,1,6,0.06,0.88,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17491,ZUUUAR06,59,12,1,7,0.1,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17492,ZUUUAR06,59,12,1,8,0.14,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17493,ZUUUAR06,59,12,1,9,0.1,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17494,ZUUUAR06,59,12,1,10,0.22,0.48,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17495,ZUUUAR06,59,12,1,11,0.08,0.26,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17496,ZUUUAR06,59,12,1,12,0.12,0.18,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17497,ZUUUAR06,59,12,1,13,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17498,ZUUUAR06,59,12,1,14,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17499,ZUUUAR06,60,11,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17500,ZUUUAR06,60,11,1,6,0.08,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17501,ZUUUAR06,60,11,1,7,0.2,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17502,ZUUUAR06,60,11,1,8,0.24,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17503,ZUUUAR06,60,11,1,9,0.12,0.45999999999999996,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
17504,ZUUUAR06,60,11,1,10,0.1,0.33999999999999997,0.95,0.92,0.89,0.86,0.83,0.8666676666666667,0.8533343333333334,0.8400010000000001,0.8266676666666667,0.8133343333333334
